rgb,abs_rel,d1,rmse
2011_09_26/2011_09_26_drive_0013_sync/image_02/data/0000000135.png,0.079758,0.977024,3.064293
2011_09_26/2011_09_26_drive_0013_sync/image_02/data/0000000040.png,0.083585,0.906823,4.877134
2011_09_26/2011_09_26_drive_0013_sync/image_02/data/0000000005.png,0.086208,0.932294,4.058793
2011_09_26/2011_09_26_drive_0013_sync/image_02/data/0000000120.png,0.087449,0.963704,3.674922
2011_09_26/2011_09_26_drive_0013_sync/image_02/data/0000000045.png,0.103479,0.893558,5.452805
2011_09_26/2011_09_26_drive_0013_sync/image_02/data/0000000035.png,0.084008,0.901788,5.149984
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000069.png,0.076659,0.974672,2.683706
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000057.png,0.056640,0.971837,2.717441
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000012.png,0.090140,0.949294,3.324512
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000072.png,0.077401,0.961863,3.062730
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000018.png,0.089683,0.930883,4.222418
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000063.png,0.068405,0.969793,2.659306
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000015.png,0.085255,0.950578,3.727164
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000066.png,0.076692,0.976097,2.673845
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000006.png,0.096940,0.915570,3.587954
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000048.png,0.065474,0.970150,2.952659
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000060.png,0.069370,0.969690,2.927054
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000009.png,0.079479,0.948801,2.895620
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000033.png,0.069788,0.966603,3.104047
