rgb,abs_rel,d1,rmse
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000098.png,0.164795,0.842813,4.376140
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000112.png,0.152820,0.937608,3.732601
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000028.png,0.112723,0.880147,2.865826
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000014.png,0.127689,0.959810,3.088623
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000330.png,0.069885,0.996016,1.769313
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000154.png,0.142931,0.896334,4.426893
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000042.png,0.148173,0.766624,3.780937
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000302.png,0.084850,0.959572,2.339903
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000182.png,0.124403,0.985924,2.406934
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000288.png,0.106988,0.981737,2.239359
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000140.png,0.111881,0.909948,4.550731
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000274.png,0.114889,0.928868,2.373391
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000224.png,0.121435,0.962691,2.589999
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000196.png,0.110079,0.955106,2.703028
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000126.png,0.127402,0.956436,4.059135
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000084.png,0.150690,0.919379,3.634845
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000210.png,0.116034,0.969354,2.825830
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000070.png,0.131859,0.939512,4.292442
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000528.png,0.076155,0.983071,2.003301
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000308.png,0.063983,0.964813,1.580914
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000044.png,0.071740,0.980123,2.128729
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000352.png,0.042422,0.985569,1.354528
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000066.png,0.101966,0.956050,1.902090
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000506.png,0.088283,0.934814,2.193119
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000176.png,0.105724,0.900354,1.901187
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000022.png,0.089508,0.960362,3.082975
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000242.png,0.060254,0.995713,1.356569
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000462.png,0.070161,0.982189,3.008991
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000418.png,0.095809,0.896633,3.650851
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000110.png,0.087586,0.985061,1.590208
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000440.png,0.085751,0.925976,1.986865
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000396.png,0.083452,0.908954,4.237043
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000154.png,0.086562,0.980273,1.775134
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000374.png,0.093330,0.951402,3.321686
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000088.png,0.113968,0.993559,1.976324
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000286.png,0.078917,0.992635,1.651366
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000550.png,0.165243,0.613939,2.442142
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000264.png,0.086716,0.997162,1.473235
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000220.png,0.043696,0.990636,1.718927
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000330.png,0.051955,0.983481,1.584945
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000484.png,0.098214,0.979116,2.078514
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000198.png,0.047760,0.992289,1.399629
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000283.png,0.073529,0.979885,2.299179
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000361.png,0.080166,0.991376,2.083205
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000270.png,0.079122,0.905990,2.287054
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000127.png,0.107660,0.898550,2.286940
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000205.png,0.116947,0.928305,3.359745
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000218.png,0.084349,0.960184,2.720730
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000153.png,0.092833,0.980869,3.333719
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000335.png,0.094260,0.967886,2.727237
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000192.png,0.111532,0.971779,2.753821
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000348.png,0.086237,0.988256,2.625816
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000101.png,0.130102,0.817335,2.751534
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000049.png,0.097993,0.951721,1.890500
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000179.png,0.089392,0.990418,2.213840
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000140.png,0.106206,0.906141,2.791067
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000374.png,0.085696,0.991353,2.232824
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000322.png,0.071634,0.987722,2.613915
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000309.png,0.079383,0.986225,2.279714
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000244.png,0.085155,0.955226,3.634065
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000062.png,0.095887,0.966505,1.990497
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000257.png,0.073280,0.968546,2.566457
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000088.png,0.093395,0.973838,2.285076
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000114.png,0.128967,0.781107,2.266232
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000075.png,0.073138,0.974848,1.658278
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000296.png,0.094369,0.944161,2.621715
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000231.png,0.085322,0.960819,3.383522
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000007.png,0.129181,0.901501,1.185331
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000196.png,0.047523,0.995254,1.227184
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000439.png,0.139435,0.905786,3.952543
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000169.png,0.040093,0.992399,1.656525
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000115.png,0.079348,0.994215,2.287339
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000034.png,0.068032,0.967146,2.987857
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000304.png,0.078126,0.933292,1.398504
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000331.png,0.079080,0.970693,1.701752
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000277.png,0.078468,0.955226,2.714382
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000520.png,0.032743,0.974310,1.538397
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000682.png,0.203150,0.798478,1.200490
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000628.png,0.060760,0.976380,1.266664
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000088.png,0.101727,0.992334,1.949562
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000601.png,0.105210,0.933905,2.711510
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000574.png,0.116776,0.899990,2.687404
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000223.png,0.056631,0.982864,2.718387
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000655.png,0.148488,0.926950,0.833768
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000358.png,0.063586,0.978249,0.584329
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000412.png,0.091574,0.955572,3.081471
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000142.png,0.063651,0.996622,1.418930
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000385.png,0.103779,0.975354,1.769738
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000061.png,0.093550,0.978322,2.309755
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000493.png,0.081880,0.952918,2.327580
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000466.png,0.098551,0.947936,3.798058
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000250.png,0.076698,0.970372,2.210300
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000016.png,0.089138,0.984298,2.651315
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000032.png,0.092363,0.972587,3.625051
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000048.png,0.115515,0.953917,4.778058
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000064.png,0.099150,0.978474,3.489548
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000080.png,0.130162,0.924552,3.066913
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000096.png,0.101564,0.979950,2.452998
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000112.png,0.141616,0.901258,2.624052
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000128.png,0.113484,0.976422,1.973120
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000144.png,0.108290,0.991366,1.439687
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000160.png,0.075095,0.997184,1.283194
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000176.png,0.094398,0.986565,1.889086
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000192.png,0.119394,0.969899,3.513665
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000208.png,0.142389,0.912072,5.084492
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000224.png,0.135607,0.930706,4.362719
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000240.png,0.129891,0.907446,4.021514
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000256.png,0.140742,0.890460,3.824794
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000305.png,0.094203,0.948162,3.681842
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000321.png,0.100554,0.944092,3.589371
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000337.png,0.096556,0.960379,2.773297
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000353.png,0.103748,0.916667,4.643532
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000369.png,0.095930,0.902866,5.230851
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000385.png,0.110080,0.918966,3.267230
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000401.png,0.102008,0.924572,2.960243
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000417.png,0.096040,0.939225,4.976211
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000019.png,0.093437,0.982175,1.820060
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000038.png,0.059029,0.992513,1.437613
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000057.png,0.048554,0.992193,1.625831
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000076.png,0.071567,0.993347,1.792295
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000095.png,0.148957,0.873173,4.335438
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000114.png,0.174695,0.638549,3.888858
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000133.png,0.134229,0.873700,3.558387
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000152.png,0.132764,0.845182,2.602110
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000171.png,0.143596,0.786771,3.111075
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000190.png,0.163030,0.670917,2.839472
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000209.png,0.168277,0.699619,3.469986
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000228.png,0.153578,0.759066,3.666064
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000247.png,0.187203,0.585737,3.207016
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000266.png,0.171375,0.654623,2.905568
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000285.png,0.136442,0.828438,2.796639
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000304.png,0.170915,0.736384,4.223863
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000323.png,0.110331,0.935421,3.635683
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000342.png,0.086423,0.973581,3.360302
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000361.png,0.133667,0.961896,3.253715
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000380.png,0.094650,0.982302,3.202583
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000399.png,0.131863,0.983256,2.792999
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000418.png,0.118898,0.946629,2.743241
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000437.png,0.108946,0.946277,4.091802
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000456.png,0.118846,0.845880,6.799241
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000692.png,0.075453,0.969604,4.112856
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000930.png,0.155504,0.778558,3.092327
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000760.png,0.114793,0.923996,2.088875
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000896.png,0.110745,0.920314,3.137250
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000284.png,0.092005,0.970286,2.798698
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000148.png,0.108914,0.932551,4.508205
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000522.png,0.090343,0.976744,2.474845
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000794.png,0.078201,0.987051,2.254045
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000624.png,0.126584,0.928846,3.353922
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000726.png,0.102502,0.941159,2.735675
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000216.png,0.111901,0.912831,3.400187
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000318.png,0.128898,0.929443,3.434346
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000488.png,0.125251,0.894449,3.856100
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000590.png,0.065896,0.986625,1.725294
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000454.png,0.099192,0.986102,2.353685
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000862.png,0.105514,0.934704,3.040526
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000386.png,0.138005,0.969965,2.791406
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000352.png,0.143491,0.816800,3.036169
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000420.png,0.128867,0.885207,3.154193
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000658.png,0.128200,0.914416,3.466888
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000828.png,0.099558,0.937362,3.913799
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000556.png,0.068816,0.961454,3.938503
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000114.png,0.123589,0.976348,2.536347
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000182.png,0.135970,0.952251,3.697518
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000080.png,0.104527,0.971944,3.165674
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000015.png,0.074006,0.988672,2.295500
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000035.png,0.073624,0.989759,2.479325
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000043.png,0.079534,0.989959,2.392658
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000051.png,0.081801,0.984961,2.834414
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000059.png,0.096192,0.980939,2.781618
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000067.png,0.099204,0.968821,2.915346
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000075.png,0.114739,0.963266,3.207558
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000083.png,0.116080,0.953340,3.524673
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000091.png,0.114525,0.956235,3.664121
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000099.png,0.119912,0.959434,3.449413
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000107.png,0.096748,0.977722,2.311084
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000115.png,0.111599,0.981437,2.320017
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000123.png,0.093579,0.983481,1.965725
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000131.png,0.091061,0.990328,1.823827
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000139.png,0.092380,0.991952,2.248790
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000147.png,0.092119,0.995371,2.335316
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000155.png,0.083870,0.989845,2.625132
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000163.png,0.094759,0.985368,3.023055
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000171.png,0.109001,0.990467,2.647349
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000179.png,0.113323,0.981149,2.963318
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000187.png,0.105009,0.981360,3.088304
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000195.png,0.097099,0.976800,3.331768
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000203.png,0.110376,0.969517,3.562023
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000211.png,0.120097,0.933161,4.561083
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000219.png,0.131468,0.882040,5.698425
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000312.png,0.049919,0.981998,1.211128
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000494.png,0.123933,0.981956,2.997223
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000104.png,0.117641,0.967555,3.244205
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000130.png,0.139551,0.823817,2.679211
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000156.png,0.123473,0.962162,2.142197
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000182.png,0.128785,0.945580,3.231986
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000598.png,0.090373,0.987543,2.399341
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000416.png,0.113144,0.949928,2.278064
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000364.png,0.157725,0.712974,4.014712
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000026.png,0.191759,0.660112,4.063954
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000078.png,0.128263,0.918079,3.586919
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000572.png,0.119450,0.981661,1.899620
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000468.png,0.151263,0.958556,2.704360
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000260.png,0.108088,0.909470,3.170631
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000624.png,0.078985,0.956994,2.323112
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000234.png,0.094966,0.950849,2.409969
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000442.png,0.140995,0.876636,4.336568
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000390.png,0.148011,0.722271,3.624636
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000546.png,0.134228,0.901424,2.134912
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000286.png,0.119222,0.915133,3.637564
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000338.png,0.150256,0.875908,4.193033
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000208.png,0.089863,0.946978,3.348378
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000650.png,0.121650,0.982701,2.052613
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000052.png,0.123006,0.882218,3.521990
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000024.png,0.132348,0.906919,3.306781
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000021.png,0.124035,0.883098,2.935282
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000036.png,0.126441,0.892785,2.838987
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000051.png,0.102873,0.987946,2.639193
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000018.png,0.105357,0.915083,3.066766
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000033.png,0.137097,0.864053,3.186421
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000090.png,0.081844,0.988139,2.392976
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000045.png,0.135409,0.828131,2.941904
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000054.png,0.103138,0.981721,2.493127
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000012.png,0.134857,0.896594,2.948102
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000039.png,0.130084,0.896543,3.278966
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000009.png,0.134250,0.878777,3.651858
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000030.png,0.135261,0.850189,3.277503
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000078.png,0.089298,0.989900,2.137338
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000060.png,0.107921,0.984241,2.759427
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000048.png,0.117283,0.937062,2.859272
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000084.png,0.081199,0.988768,2.363714
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000081.png,0.092556,0.989327,2.054355
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000006.png,0.130521,0.971133,2.784397
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000057.png,0.112556,0.976693,3.015810
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000072.png,0.113862,0.982431,2.664917
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000087.png,0.076662,0.988199,2.334023
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000063.png,0.108163,0.986262,2.756935
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000252.png,0.093767,0.970399,2.568800
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000540.png,0.112594,0.944237,3.648848
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000036.png,0.124239,0.943689,2.067737
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000360.png,0.090663,0.984869,1.848933
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000807.png,0.114777,0.990632,1.671956
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000879.png,0.115218,0.959062,1.435135
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000288.png,0.101722,0.976566,1.752094
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000771.png,0.114523,0.985484,2.219549
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000216.png,0.092097,0.968918,2.281793
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000951.png,0.110483,0.976472,2.230800
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000324.png,0.099308,0.987230,1.526637
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000432.png,0.112541,0.953918,2.361612
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000504.png,0.100821,0.974135,2.824336
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000576.png,0.132840,0.926349,2.998932
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000108.png,0.111871,0.935396,1.814590
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000180.png,0.099307,0.977511,2.138896
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000072.png,0.093380,0.963059,2.167089
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000612.png,0.094153,0.985160,1.824616
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000915.png,0.061700,0.997088,0.875105
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000735.png,0.128413,0.973673,2.395075
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000144.png,0.107641,0.990115,1.949711
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000396.png,0.082080,0.989663,1.546779
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000468.png,0.122692,0.911799,2.670504
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000132.png,0.057288,0.992530,1.879099
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000011.png,0.081796,0.970524,3.019965
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000154.png,0.067640,0.998910,1.539051
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000022.png,0.119430,0.879055,2.599356
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000242.png,0.096458,0.915927,3.321685
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000198.png,0.113339,0.955175,2.628949
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000176.png,0.079731,0.962691,1.486686
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000231.png,0.105978,0.888144,4.154745
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000220.png,0.105207,0.900343,3.795194
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000088.png,0.074426,0.991597,1.746544
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000143.png,0.093101,0.918681,2.311782
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000055.png,0.125871,0.708329,2.640404
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000033.png,0.085513,0.953792,2.204538
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000187.png,0.104775,0.950768,2.161563
