rgb,abs_rel,d1,rmse
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000182.png,0.082716,0.912152,4.264633
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000168.png,0.080355,0.903834,3.975958
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000196.png,0.067025,0.939655,3.241364
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000140.png,0.068617,0.948026,3.340865
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000084.png,0.068599,0.955731,2.582298
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000056.png,0.074412,0.947179,3.947881
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000112.png,0.065872,0.941137,4.176849
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000352.png,0.150182,0.743270,3.715746
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000126.png,0.059324,0.973095,2.922221
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000070.png,0.094652,0.928036,4.451855
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000310.png,0.083393,0.951718,3.214901
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000154.png,0.067220,0.914431,3.359532
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000098.png,0.042258,0.990092,2.588737
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000408.png,0.112030,0.784918,4.884711
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000042.png,0.093798,0.955051,3.654728
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000338.png,0.223419,0.629912,7.188560
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000128.png,0.059539,0.967021,3.379932
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000192.png,0.051257,0.954194,3.830348
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000032.png,0.046781,0.968249,3.196468
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000352.png,0.062172,0.954922,3.496725
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000608.png,0.094679,0.911526,3.398654
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000224.png,0.042095,0.976818,2.316873
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000576.png,0.123510,0.802407,5.093032
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000672.png,0.085169,0.898996,3.762891
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000064.png,0.050304,0.964264,2.568429
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000448.png,0.086411,0.882765,6.569494
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000704.png,0.063595,0.937653,2.732160
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000640.png,0.053893,0.986747,2.442589
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000512.png,0.098312,0.908579,4.160038
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000768.png,0.072200,0.931204,3.250323
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000160.png,0.040875,0.984884,2.436750
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000416.png,0.111459,0.891523,6.900993
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000480.png,0.083914,0.957846,3.042254
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000288.png,0.086424,0.945825,4.626953
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000544.png,0.076711,0.895008,4.452536
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000096.png,0.038699,0.969554,3.818598
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000384.png,0.107607,0.862466,7.937402
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000256.png,0.061440,0.964756,2.372770
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000320.png,0.085946,0.823097,4.643878
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000005.png,0.083918,0.988273,2.407462
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000010.png,0.050306,0.978301,2.693227
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000015.png,0.041662,0.980614,2.479629
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000020.png,0.051008,0.986341,2.551063
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000025.png,0.041255,0.989595,1.916933
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000030.png,0.046772,0.990510,1.797737
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000035.png,0.032891,0.995735,1.728119
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000040.png,0.039847,0.997483,1.603646
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000045.png,0.051159,0.998008,1.267346
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000050.png,0.060727,0.996263,1.216578
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000055.png,0.049901,0.997448,1.141755
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000060.png,0.065957,0.990812,2.327722
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000065.png,0.051251,0.982464,2.240997
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000070.png,0.058071,0.995282,1.772168
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000075.png,0.051202,0.995300,1.878708
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000080.png,0.043950,0.996708,1.658836
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000085.png,0.041737,0.996331,1.524708
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000090.png,0.063430,0.996267,1.783326
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000095.png,0.074194,0.992193,1.958739
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000100.png,0.062379,0.989151,1.866507
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000105.png,0.051149,0.988002,1.303322
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000110.png,0.069865,0.993807,1.709029
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000115.png,0.045064,0.994891,1.367352
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000005.png,0.056869,0.984873,2.924559
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000006.png,0.064378,0.976177,3.066778
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000007.png,0.067494,0.970465,2.778524
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000008.png,0.058936,0.981991,2.520362
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000009.png,0.067923,0.991253,2.643731
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000010.png,0.080514,0.974401,3.169219
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000011.png,0.071647,0.986751,2.807995
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000012.png,0.069766,0.984302,3.128321
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000013.png,0.073277,0.980975,2.927238
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000014.png,0.068857,0.982492,3.135431
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000015.png,0.068580,0.972403,3.053205
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000016.png,0.063877,0.967388,2.732876
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000046.png,0.072845,0.957536,2.365762
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000014.png,0.065093,0.943669,1.963182
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000036.png,0.054537,0.984610,1.514445
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000028.png,0.062151,0.981066,1.859767
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000026.png,0.053851,0.972595,1.556506
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000050.png,0.097094,0.966536,3.253514
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000040.png,0.058914,0.964817,1.659099
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000008.png,0.062559,0.962440,2.449275
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000016.png,0.062546,0.952452,2.040855
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000044.png,0.062155,0.963338,1.527374
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000018.png,0.068078,0.953974,2.205155
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000032.png,0.058023,0.983039,1.879242
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000042.png,0.062831,0.970974,1.390694
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000010.png,0.061141,0.961680,2.017933
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000020.png,0.063326,0.954400,2.150139
